Title, Summary, Date, Link, 
Bahrain Mumtalakat roadshows amid ME turmoil,Bahrain Mumtalakat the country's sovereign wealth fund is embarking on a roadshow with plans to print a seven year dollar sukuk. A syndicate official away from the deal called the move “courageous” given the political volatility in the Middle East.,07 Jan 2020,https://www.globalcapital.com/article/b1jssy3sx6353n/bahrain-mumtalakat-roadshows-amid-me-turmoil
Wider pricing helps banks make racing start in non-pref market,DCM officials were encouraged to see investors piling into new non-preferred senior bank bonds on Tuesday as BBVA Crédit Agricole and Credit Suisse combined to reopen the market. Borrowers have been willing to offer extra spread to investors at the initial price thoughts stage.,07 Jan 2020,https://www.globalcapital.com/article/b1jst3gzjz1zp7/wider-pricing-helps-banks-make-racing-start-in-non-pref-market
Covered bond issuers flood back into euros with 'cautious' NIPs,Issuers rushed to open the euro covered bond market this week. Trades from ABN Amro Erste Group and LBBW showed that investors are ready to put cash to work but higher new issue premiums suggested that issuers were taking a 'conservative' approach at the beginning of the year.,07 Jan 2020,https://www.globalcapital.com/article/b1jssklymkgbwn/covered-bond-issuers-flood-back-into-euros-with-39cautious39-nips
Stena preps term loan 'B' refi,Swedish shipping and real estate conglomerate Stena AB is looking to refinance its existing term loan ‘B’ with a combination of loans and bonds in dollars and euros depending on which pockets of demand prove the most fruitful. It meets investors in the US this week and in Stockholm Oslo and London next week with JP Morgan arranging the effort.,07 Jan 2020,https://www.globalcapital.com/article/b1jssg1gvqxc9l/stena-preps-term-loan-39b39-refi
KommuneKredit hires treasury manager for funding and derivatives,KommuneKredit has recruited a senior treasury manager to focus on the Danish agency’s funding and derivatives business.,07 Jan 2020,https://www.globalcapital.com/article/b1jsrrp08sn8gq/kommunekredit-hires-treasury-manager-for-funding-and-derivatives
Banks find value in sterling as pricing converges on euros,BNP Paribas and Danske Bank were looking to raise non-preferred senior debt in the sterling market on Tuesday with the cost of funding in the currency having fallen into line with euro pricing levels.,07 Jan 2020,https://www.globalcapital.com/article/b1jss0pwlsxjq5/banks-find-value-in-sterling-as-pricing-converges-on-euros
Xinyi Solar block fetches $231m,A group of shareholders in Xinyi Solar Holdings have bagged HK$1.79bn ($230.7m) after selling a block of shares in the company according to a source familiar with the matter.,07 Jan 2020,https://www.globalcapital.com/article/b1jsq2plm9z1zm/xinyi-solar-block-fetches-$231m
Indorent closes $175m loan with 13 banks,Indonesian automobile company CSM Corporatama also known as Indorent has wrapped up its syndicated loan at a bigger size of $175m.,07 Jan 2020,https://www.globalcapital.com/article/b1jspw916tzfnc/indorent-closes-$175m-loan-with-13-banks
Chinese property issuers waste no time to refi,A number of Chinese real estate companies kicked off their refinancing for 2020 on Monday with higher rated issuers tapping longer-dated bonds and the weaker names actively engaging in liability management.,07 Jan 2020,https://www.globalcapital.com/article/b1jspt2wh2crnh/chinese-property-issuers-waste-no-time-to-refi
HK-listed firms prep Star board spin-offs,The Shanghai Stock Exchange’s Star board is set to welcome two new companies as Waison Holdings and Shanghai Electric Group plan to list subsidiaries on China's Nasdaq-style market.,07 Jan 2020,https://www.globalcapital.com/article/b1jsprlnptdvcd/hk-listed-firms-prep-star-board-spin-offs
Manappuram Finance takes $300m as NBFCs look offshore,The success of Indian gold financing firm Muthoot Finance’s debut dollar bond sale in 2019 spurred gold loan provider Manappuram Finance to seek funds from the international debt market on Monday.,07 Jan 2020,https://www.globalcapital.com/article/b1jsp8h761k3b9/manappuram-finance-takes-$300m-as-nbfcs-look-offshore
India Exim kicks off year with $1bn bond sale,The Export-Import Bank of India clinched $1bn from a 10 year bond on Monday riding on investor enthusiasm for deals from the country.,07 Jan 2020,https://www.globalcapital.com/article/b1jspb0m0pmy4n/india-exim-kicks-off-year-with-$1bn-bond-sale
Mexico 10 year surpasses $3bn as blow-out opens Lat Am,A strong response to its tender offer allowed Mexico to increase the size of its new 10 year issued on Monday from $1.75bn to $3.05bn late on in the evening as bankers say that the deal shows investors are calm about the country’s prospects.,07 Jan 2020,https://www.globalcapital.com/article/b1jsntvtf9fjxj/mexico-10-year-surpasses-$3bn-as-blow-out-opens-lat-am
Femsa looks to bottle up early Lat Am momentum,Coca-Cola Femsa the world’s largest franchised Coca-Cola bottler is looking to sell new bonds to fund a buy-back of existing debt as Latin America issuers waste no time in taking advantage of a liquidity-rich bond market.,07 Jan 2020,https://www.globalcapital.com/article/b1jsnjpm62zf1m/femsa-looks-to-bottle-up-early-lat-am-momentum
Chile’s Banco Estado notches early deal,State-owned lender Banco del Estado de Chile (Banco Estado) kicked off what could be a busy January for Chilean issuance with a $750m five year senior unsecured deal on Monday.,07 Jan 2020,https://www.globalcapital.com/article/b1jsnd1wfpjr2s/chiles-banco-estado-notches-early-deal
US blacklisted-Megvii wins approval for Hong Kong IPO,Chinese artificial intelligence company Megvii Technology is moving forward with its plan to list in Hong Kong after getting the go-ahead from the city’s stock exchange according to two sources close to the transaction.,07 Jan 2020,https://www.globalcapital.com/article/b1jsnczbm8ztns/us-blacklisted-megvii-wins-approval-for-hong-kong-ipo
Solar ABS players see ITC step-down as potential boost,The solar Investment Tax Credit is set to step down and ultimately expire in two years — an expected but still disappointing development for the solar industry. Some however see the expiration of the ITC as a boon for solar securitization because it will do away with a complicated feature that has been a hurdle for issuers looking to market deals.,06 Jan 2020,https://www.globalcapital.com/article/b1jshhn1ydg4pv/solar-abs-players-see-itc-step-down-as-potential-boost
NN Investment Partners hires CB expert from Fisch,NN Investment Partners has hired a senior convertible bonds investor for its London team.,06 Jan 2020,https://www.globalcapital.com/article/b1jsgc6fzy6b9t/nn-investment-partners-hires-cb-expert-from-fisch
DBRS Morningstar appoints head of combined ABS and structured credit teams,DBRS Morningstar has named two new heads of its combined US ABS and structured credit groups following Morningstar's acquisition of DBRS last year.,06 Jan 2020,https://www.globalcapital.com/article/b1jsfqzgynx3ww/dbrs-morningstar-appoints-head-of-combined-abs-and-structured-credit-teams
World Bank readies sustainable Maple deal,The World Bank hit screens on Monday with a mandate for a new five year sustainable development Maple bond — its first public Canadian dollar issue since September.,06 Jan 2020,https://www.globalcapital.com/article/b1jsfrhclrjyml/world-bank-readies-sustainable-maple-deal
National Grid returns to euros for green debut,The UK’s National Grid Electricity Transmission is set to make its debut green bond issue in euros when it returns to the currency for the first time for more than a decade.,06 Jan 2020,https://www.globalcapital.com/article/b1jsf2nn411qcw/national-grid-returns-to-euros-for-green-debut
Air France KLM plots early unrated flight,Air France KLM has mandated banks for a five year euro bond. The appearance of an unrated issuer so early in the year is being seen as a sign of the market’s strength.,06 Jan 2020,https://www.globalcapital.com/article/b1jsf1tt7gqzp9/air-france-klm-plots-early-unrated-flight
EIB and KBN to reopen dollar SSA market KfW readies euro return,The pipeline is starting to fill in the public sector bond market with the European Investment Bank and Kommunalbanken set to bring dollar deals and KfW preparing its first euro benchmark of the year. More deals — including the first sovereign syndication of the year— are set to follow this week.,06 Jan 2020,https://www.globalcapital.com/article/b1jsdvp8cntq6q/eib-and-kbn-to-reopen-dollar-ssa-market-kfw-readies-euro-return
ISDA hires new policy head,The International Swaps and Derivatives Association has appointed Su Yen Chia as its new head of Asia Pacific public policy.,06 Jan 2020,https://www.globalcapital.com/article/b1jsdvkj5pywlg/isda-hires-new-policy-head
KfW sets new size record in sterling KBN to follow,KfW broke new ground in the sterling bond market on Monday by bringing its largest ever benchmark in the currency. Kommunalbanken is looking to latch on to the red hot market too after picking banks to lead a new December 2024 trade.,06 Jan 2020,https://www.globalcapital.com/article/b1jsds73vcqnkk/kfw-sets-new-size-record-in-sterling-kbn-to-follow
Morgan Stanley brings Dutch RMBS with 99% IO loan exposure,Morgan Stanley is bringing the first European RMBS deal of the year the Dutch Delft 2020 a €268.3m deal backed almost entirely by interest-only loans.,06 Jan 2020,https://www.globalcapital.com/article/b1jsd0y2pj6f0x/morgan-stanley-brings-dutch-rmbs-with-99-io-loan-exposure
Early equity prints to prove tricky in volatile market,Many investors made their first trades of the new year on Monday selling risk positions. That has thrown into doubt issuers' plans to bring new business to the primary market.,06 Jan 2020,https://www.globalcapital.com/article/b1jsd2yy5cdrj0/early-equity-prints-to-prove-tricky-in-volatile-market
Edeka Rhein-Ruhr rings up expansion debt,German grocer Edeka Rhein-Ruhr has signed up to €262.8m of debt from commercial and state banks as it looks to build infrastructure after increasing revenues by 150%.,06 Jan 2020,https://www.globalcapital.com/article/b1jscztxhg73hp/edeka-rhein-ruhr-rings-up-expansion-debt
Aker BP flexes new muscles with bond targeting IG buyers,Norwegian oil exploration and production company Aker BP is positioning itself as an investment grade issuer with a new dual tranche dollar mandate with a call targeting bond buyers with IG mandates and an unsecured issue structure. The company received its second IG rating last November.,06 Jan 2020,https://www.globalcapital.com/article/b1jscz5fk3nyst/aker-bp-flexes-new-muscles-with-bond-targeting-ig-buyers
